Ticker,Volatility,Mean_Return,Target_MDD,Target_TTR,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,Crisis_Type_Dot-Com Bubble,Crisis_Type_Global Financial Crisis
DOV,2.447414730920501,0.04999450823491791,-0.5822284285753218,410,False,False,False,False,False,False,True,False,False,False,False,True
DOW,2.455015563630739,0.05571084086071278,-0.5807342401959158,183,False,False,False,False,False,False,False,False,False,False,False,False
DPZ,2.14112164448238,0.06005339820012745,-0.47812892619515807,9999,False,True,False,False,False,False,False,False,False,False,False,False
DPZ,3.3293196320781258,0.10786453942887189,-0.8432133044476858,855,False,True,False,False,False,False,False,False,False,False,False,True
DRI,3.0369284971292902,0.09407086628088884,-0.721028982887181,295,False,True,False,False,False,False,False,False,False,False,False,False
DRI,2.37908543442611,0.10065843592489211,-0.4256476021714548,9999,False,True,False,False,False,False,False,False,False,False,True,False
DRI,2.869154992872361,0.059032887715485156,-0.6893965893119537,475,False,True,False,False,False,False,False,False,False,False,False,True
DTE,1.842508293891385,0.03089575962035977,-0.42447428387488656,232,False,False,False,False,False,False,False,False,False,True,False,False
DTE,1.49200075577432,0.06032478626632724,-0.28107443939985927,477,False,False,False,False,False,False,False,False,False,True,True,False
DTE,1.686093853670633,0.046247543031036294,-0.5064048772977109,361,False,False,False,False,False,False,False,False,False,True,False,True
DUK,1.6588809163287808,0.037056857127038184,-0.3737185913705886,386,False,False,False,False,False,False,False,False,False,True,False,False
DUK,2.2447764759659594,0.046047504051293583,-0.7192050362643035,9999,False,False,False,False,False,False,False,False,False,True,True,False
DUK,1.5034418979706088,0.05141543977583715,-0.38912993466296236,560,False,False,False,False,False,False,False,False,False,True,False,True
DVA,2.3896516508792467,0.06277727526991426,-0.5109881987899272,9999,False,False,False,False,False,True,False,False,False,False,False,False
DVA,3.5898482406551233,0.23651376701078727,-0.6434780808792885,111,False,False,False,False,False,True,False,False,False,False,True,False
DVA,1.8930128947893985,0.04979996716611418,-0.36359535653916986,454,False,False,False,False,False,True,False,False,False,False,False,True
DVN,4.008487716490624,0.16276500043104966,-0.7935628184394734,352,False,False,False,True,False,False,False,False,False,False,False,False
DVN,2.3211681984639734,0.10070894945095897,-0.527759315404567,1001,False,False,False,True,False,False,False,False,False,False,True,False
DVN,2.8780757941822115,0.022982047710137024,-0.686017307664055,9999,False,False,False,True,False,False,False,False,False,False,False,True
DXCM,3.002962025255663,0.12659178128207463,-0.5824095025380863,9999,False,False,False,False,False,True,False,False,False,False,False,False
DXCM,4.754735359372004,0.12700915591581668,-0.8696060032278208,488,False,False,False,False,False,True,False,False,False,False,False,True
EA,1.7430349084421337,0.04130935300424282,-0.25794355049947304,9999,True,False,False,False,False,False,False,False,False,False,False,False
EA,3.4491734282250768,0.1416170526948628,-0.47951066553235805,122,True,False,False,False,False,False,False,False,False,False,True,False
EA,2.9040749033584343,-0.040219580336512906,-0.766612453516724,9999,True,False,False,False,False,False,False,False,False,False,False,True
EBAY,2.1778015074715054,0.049719367502792634,-0.5357984543418689,9999,False,True,False,False,False,False,False,False,False,False,False,False
EBAY,4.23874767267994,0.1927355883518863,-0.7707691798709366,1094,False,True,False,False,False,False,False,False,False,False,True,False
EBAY,2.6742843821095152,0.028042685054908107,-0.7470442454290559,9999,False,True,False,False,False,False,False,False,False,False,False,True
ECL,2.0938462022422932,0.030813030466410537,-0.4369997742543031,9999,False,False,False,False,False,False,False,False,False,False,False,False
ECL,1.686121594696629,0.07142581978527546,-0.3046156187307347,72,False,False,False,False,False,False,False,False,False,False,True,False
ECL,1.9039662910089434,0.05076637940304558,-0.4193423752515141,560,False,False,False,False,False,False,False,False,False,False,False,True
ED,1.6649916960789426,0.03127425773446264,-0.3090504718158433,710,False,False,False,False,False,False,False,False,False,True,False,False
ED,1.4023175696866619,0.05290783404659854,-0.26129804952359487,60,False,False,False,False,False,False,False,False,False,True,True,False
ED,1.2713949006656067,0.0572008760684525,-0.301122589640803,277,False,False,False,False,False,False,False,False,False,True,False,True
EFX,2.2159042185111346,0.08225019771123983,-0.49124510202287597,9999,False,False,False,False,False,False,True,False,False,False,False,False
EFX,1.9379145605164068,0.08391818755604165,-0.4084501183342132,9999,False,False,False,False,False,False,True,False,False,False,True,False
EFX,2.0227958967133626,0.020960046921868918,-0.4983579482696857,752,False,False,False,False,False,False,True,False,False,False,False,True
EG,2.132212560552748,0.05628941184654423,-0.44206301628360795,524,False,False,False,False,True,False,False,False,False,False,False,False
EG,2.184335004141661,0.13901014180404875,-0.44716761319842613,330,False,False,False,False,True,False,False,False,False,False,True,False
EG,2.250226237450004,0.02015229050385877,-0.46665813385387483,9999,False,False,False,False,True,False,False,False,False,False,False,True
EIX,1.9121450826211714,0.03162719583820038,-0.43133004409576603,739,False,False,False,False,False,False,False,False,False,True,False,False
EIX,3.4566593318744756,0.08702415974913058,-0.7217804703280684,734,False,False,False,False,False,False,False,False,False,True,True,False
EIX,1.8492661172030818,0.0034453067829938967,-0.5772579271228707,9999,False,False,False,False,False,False,False,False,False,True,False,True
EL,2.4065045477800324,-0.00011785823232936725,-0.7132249878065868,9999,False,False,True,False,False,False,False,False,False,False,False,False
EL,1.9945251879511494,0.017702132015614637,-0.5247141137914371,9999,False,False,True,False,False,False,False,False,False,False,True,False
EL,2.3931002585767986,0.11661569911182965,-0.6210429113287299,318,False,False,True,False,False,False,False,False,False,False,False,True
ELV,2.2179457496031842,0.0755382647550887,-0.4302654243368738,213,False,False,False,False,False,True,False,False,False,False,False,False
ELV,2.470543236600397,0.020492897594477876,-0.6718680469926669,9999,False,False,False,False,False,True,False,False,False,False,False,True
EME,2.277360463930962,0.11865211703405613,-0.4611526972938491,267,False,False,False,False,False,False,True,False,False,False,False,False
EME,2.3418064274599386,0.10195846086687571,-0.47657241156165603,9999,False,False,False,False,False,False,True,False,False,False,True,False
EME,3.3358895885094855,0.02857535336746661,-0.6742708045360019,9999,False,False,False,False,False,False,True,False,False,False,False,True
EMR,2.1482524582699134,0.05722633901746968,-0.5077152853371246,231,False,False,False,False,False,False,True,False,False,False,False,False
EMR,1.938955329521836,0.04651986981800367,-0.43580051966503613,9999,False,False,False,False,False,False,True,False,False,False,True,False
EMR,2.4135432721421584,0.03867376236406655,-0.5611289556414183,591,False,False,False,False,False,False,True,False,False,False,False,True
EOG,3.2253536687965756,0.10909070623885324,-0.6655937594150099,442,False,False,False,True,False,False,False,False,False,False,False,False
EOG,2.3662561261950854,0.15105293373074624,-0.5266170548674746,993,False,False,False,True,False,False,False,False,False,False,True,False
EOG,3.11880738273994,0.07763817884671238,-0.680529861853439,9999,False,False,False,True,False,False,False,False,False,False,False,True
EPAM,3.62549489802875,0.10154712782212164,-0.7563729035513684,9999,False,False,False,False,False,False,False,False,True,False,False,False
EQIX,2.0270071437583037,0.059153513750834594,-0.41767994126383545,9999,False,False,False,False,False,False,False,True,False,False,False,False
EQIX,3.1238934131322575,0.0618839260974889,-0.6987827296895904,9999,False,False,False,False,False,False,False,True,False,False,False,True
EQR,2.049446919779452,0.008376345875337622,-0.4514958326262115,257,False,False,False,False,False,False,False,True,False,False,False,False
EQR,1.1552093206260685,0.07595422809900355,-0.2682438866241139,300,False,False,False,False,False,False,False,True,False,False,True,False
EQR,3.8519691252475425,0.12230292859627993,-0.6539589620982833,417,False,False,False,False,False,False,False,True,False,False,False,True
EQT,3.8725778556559063,0.20854701767841782,-0.5231028906505159,41,False,False,False,True,False,False,False,False,False,False,False,False
EQT,1.454750831687268,0.12002585463715003,-0.3151614894688334,573,False,False,False,True,False,False,False,False,False,False,True,False
EQT,2.8036597175136855,0.055608159381986814,-0.6932129213024728,9999,False,False,False,True,False,False,False,False,False,False,False,True
ERIE,2.1322349592516883,0.10101218454762063,-0.3676139304345208,185,False,False,False,False,True,False,False,False,False,False,False,False
ERIE,1.5815146009570513,0.06478936626095651,-0.2549355395206164,177,False,False,False,False,True,False,False,False,False,False,True,False
ERIE,2.018245740358585,0.06788231048902116,-0.5074088901210932,545,False,False,False,False,True,False,False,False,False,False,False,True
ES,1.888023089650193,0.000814427153995911,-0.41689250504158676,9999,False,False,False,False,False,False,False,False,False,True,False,False
ES,1.5481869536085158,0.015073479894847917,-0.43119807659952814,9999,False,False,False,False,False,False,False,False,False,True,True,False
ES,1.6561843580805957,0.05049172295049128,-0.4030839749449369,691,False,False,False,False,False,False,False,False,False,True,False,True
ESS,2.0896499778103093,0.0165729766734232,-0.4461597584132162,448,False,False,False,False,False,False,False,True,False,False,False,False
ESS,1.1220897844495317,0.10075660733089824,-0.23256007837300996,340,False,False,False,False,False,False,False,True,False,False,True,False
ESS,3.041481741354775,0.08496851051530745,-0.5973089585465701,598,False,False,False,False,False,False,False,True,False,False,False,True
ETN,2.1460085184891895,0.12360527625946753,-0.44553540793859486,158,False,False,False,False,False,False,True,False,False,False,False,False
ETN,1.9765874497664853,0.11252396396017593,-0.31648415414478753,287,False,False,False,False,False,False,True,False,False,False,True,False
ETN,2.513311469886281,0.03129600504458937,-0.6868875234182222,605,False,False,False,False,False,False,True,False,False,False,False,True
ETR,1.905587551451741,0.017405666659052715,-0.4199435585451387,758,False,False,False,False,False,False,False,False,False,True,False,False
ETR,1.877388365785939,0.11049533630705816,-0.35907299722885266,51,False,False,False,False,False,False,False,False,False,True,True,False
ETR,1.7854385474826948,0.0010213536879643595,-0.49981521026291686,9999,False,False,False,False,False,False,False,False,False,True,False,True
EVRG,1.9273830926025353,0.014165651018477745,-0.3879174928386256,738,False,False,False,False,False,False,False,False,False,True,False,False
EVRG,2.089242852234703,0.07037032587076535,-0.6297033899830852,511,False,False,False,False,False,False,False,False,False,True,True,False
EVRG,1.689270238900839,0.05202705594052212,-0.3980129703547096,420,False,False,False,False,False,False,False,False,False,True,False,True
EW,2.2038929754219674,0.02322569380519686,-0.5277777583170213,9999,False,False,False,False,False,True,False,False,False,False,False,False
EW,1.9006487170099555,0.11781778643404824,-0.3199335249963551,194,False,False,False,False,False,True,False,False,False,False,False,True
EXC,1.9622837541785512,0.04285413494454428,-0.4003640236627434,500,False,False,False,False,False,False,False,False,False,True,False,False
EXC,1.7664311015179084,0.10554517719407965,-0.4074774833663518,705,False,False,False,False,False,False,False,False,False,True,True,False
EXC,2.0562549523745792,-0.011796100422545381,-0.5540868519405097,9999,False,False,False,False,False,False,False,False,False,True,False,True
EXPD,1.7419237552618787,0.06860597185075373,-0.35622585856164934,9999,False,False,False,False,False,False,True,False,False,False,False,False
EXPD,2.632868972973291,0.11294357170072798,-0.3364234335286036,280,False,False,False,False,False,False,True,False,False,False,True,False
EXPD,2.6600602528136643,0.02866646230834106,-0.5444388705372232,620,False,False,False,False,False,False,True,False,False,False,False,True
EXPE,3.3359266269202017,0.0886707675736506,-0.6268761455868583,236,False,True,False,False,False,False,False,False,False,False,False,False
EXPE,3.395443711545973,0.031026439777637062,-0.8273402619017955,9999,False,True,False,False,False,False,False,False,False,False,False,True
EXR,2.0717681161251007,0.07634214242996659,-0.5136485824217375,9999,False,False,False,False,False,False,False,True,False,False,False,False
EXR,3.3383611414839414,0.12110085706245352,-0.7000475720397241,429,False,False,False,False,False,False,False,True,False,False,False,True
F,2.923277600762551,0.08569986345590938,-0.5642449626316733,9999,False,True,False,False,False,False,False,False,False,False,False,False
F,2.637961178760193,-0.0013505273328112582,-0.7684134759855533,9999,False,True,False,False,False,False,False,False,False,False,True,False
F,4.042725730299521,0.10322036281639241,-0.8630435079713729,391,False,True,False,False,False,False,False,False,False,False,False,True
FANG,4.059456866128451,0.1527693637190618,-0.8376406739958405,463,False,False,False,True,False,False,False,False,False,False,False,False
FAST,1.7849156281109961,0.08386565965759524,-0.3070600153323118,418,False,False,False,False,False,False,True,False,False,False,False,False
FAST,2.5626812827149426,0.12391865245729608,-0.3683960380358688,345,False,False,False,False,False,False,True,False,False,False,True,False
FAST,2.563313120996541,0.09834425119883877,-0.5197451535286121,401,False,False,False,False,False,False,True,False,False,False,False,True
FCX,3.439108930333233,0.18269012730443782,-0.6060830310090571,118,False,False,False,False,False,False,False,False,False,False,False,False
FCX,3.001352822069372,0.09967628596193215,-0.6746986530809254,557,False,False,False,False,False,False,False,False,False,False,True,False
FCX,4.049524139864135,0.07082378782205813,-0.8641977339530933,767,False,False,False,False,False,False,False,False,False,False,False,True
FDS,1.9298522670784841,0.07932340151969543,-0.33564671574549504,67,False,False,False,False,True,False,False,False,False,False,False,False
FDS,2.992249368068223,0.0847773659613664,-0.5895647502845125,651,False,False,False,False,True,False,False,False,False,False,True,False
FDS,2.3654098908251124,0.05668719880661618,-0.5441878009131871,358,False,False,False,False,True,False,False,False,False,False,False,True
FDX,2.4540015000337125,0.08715471387545838,-0.536996511312819,9999,False,False,False,False,False,False,True,False,False,False,False,False
FDX,2.0943391234197533,0.09198275019921627,-0.34605207804826527,253,False,False,False,False,False,False,True,False,False,False,True,False
FDX,2.4653541267572576,0.007387816723565095,-0.688810998338719,9999,False,False,False,False,False,False,True,False,False,False,False,True
FE,2.027717613036086,0.012020815730793125,-0.47683432170308093,623,False,False,False,False,False,False,False,False,False,True,False,False
FE,1.7148179444641878,0.08101581489433793,-0.3444397076266916,308,False,False,False,False,False,False,False,False,False,True,True,False
FE,1.9895485569442393,0.007597677274788802,-0.5574939732078226,9999,False,False,False,False,False,False,False,False,False,True,False,True
FFIV,2.0569713218038874,0.04571579770315332,-0.47417065974649153,9999,False,False,False,False,False,False,False,False,True,False,False,False
FFIV,6.070276109851389,0.11177943913287168,-0.9719101123595506,9999,False,False,False,False,False,False,False,False,True,False,True,False
FFIV,3.4303443518707284,0.13884588861866876,-0.5922746995613573,563,False,False,False,False,False,False,False,False,True,False,False,True
FICO,2.750388248031085,0.14809500387763852,-0.5090092162690398,133,False,False,False,False,False,False,False,False,True,False,False,False
FICO,2.6072477347694596,0.10682357660164683,-0.45786188597800664,477,False,False,False,False,False,False,False,False,True,False,True,False
FICO,3.1087052582815,0.04216844546840903,-0.7508698850592656,9999,False,False,False,False,False,False,False,False,True,False,False,True
FIS,2.4379628467520313,-0.04476094993935885,-0.6788295918675442,9999,False,False,False,False,False,False,False,False,True,False,False,False
FIS,2.369603958838662,0.025363113046057945,-0.5561790689131653,556,False,False,False,False,False,False,False,False,True,False,False,True
FITB,3.028140306125794,0.07501763272988067,-0.6142148732906816,294,False,False,False,False,True,False,False,False,False,False,False,False
FITB,1.8791565500707264,0.02940576126241327,-0.34065930153886836,48,False,False,False,False,True,False,False,False,False,False,True,False
FITB,6.137655702167228,0.09519544640874436,-0.9723502475899367,9999,False,False,False,False,True,False,False,False,False,False,False,True
FIX,2.72555976884806,0.18234062818570038,-0.41207085207665045,104,False,False,False,False,False,False,True,False,False,False,False,False
FIX,3.875766598489364,0.0821675338169563,-0.8011428322812777,9999,False,False,False,False,False,False,True,False,False,False,True,False
FIX,3.0736780171182785,0.025109150085036017,-0.5704135245144856,9999,False,False,False,False,False,False,True,False,False,False,False,True
FOX,2.2036133730315157,0.0035597897458820873,-0.4827124593716143,347,True,False,False,False,False,False,False,False,False,False,False,False
FOXA,2.2754682587184436,0.010315906831039213,-0.4828230577669257,345,True,False,False,False,False,False,False,False,False,False,False,False
FRT,2.557488364151253,0.029032065996850848,-0.49279933781442714,516,False,False,False,False,False,False,False,True,False,False,False,False
FRT,1.186187018465091,0.11706746439929015,-0.256794306233591,120,False,False,False,False,False,False,False,True,False,False,True,False
FRT,3.1709939003355614,0.07952189581182449,-0.5742118218741951,728,False,False,False,False,False,False,False,True,False,False,False,True
FSLR,3.3662238226627696,0.16607905238891704,-0.4931484081621548,105,False,False,False,False,False,False,False,False,True,False,False,False
FSLR,4.6681836867016475,0.00631125257222298,-0.9019733928004648,9999,False,False,False,False,False,False,False,False,True,False,False,True
FTNT,2.9664936118893697,0.14119836468869545,-0.3831589286155519,9999,False,False,False,False,False,False,False,False,True,False,False,False
FTV,1.9852817826082165,0.03436416841160669,-0.4703827427690625,198,False,False,False,False,False,False,False,False,True,False,False,False
GD,1.6730751834224504,0.060437000814971796,-0.43725918401911873,378,False,False,False,False,False,False,True,False,False,False,False,False
GD,1.8774791754481952,0.08138931870685884,-0.5213541746292094,604,False,False,False,False,False,False,True,False,False,False,True,False
GD,1.9419488194699122,0.010681979848790369,-0.6101876866429422,9999,False,False,False,False,False,False,True,False,False,False,False,True
GDDY,2.437732335986498,0.07299919987539887,-0.46523793219367043,76,False,False,False,False,False,False,False,False,True,False,False,False
GE,2.6054769226719596,0.08880937669802537,-0.5824123067049252,285,False,False,False,False,False,False,True,False,False,False,False,False
GE,2.147797368045876,0.009615943612950689,-0.6186548225832798,9999,False,False,False,False,False,False,True,False,False,False,True,False
GE,2.7095904845096928,-0.01730082289157953,-0.8269935439147459,9999,False,False,False,False,False,False,True,False,False,False,False,True
GEN,2.0761412066673577,0.07283924937508687,-0.48405367867072224,9999,False,False,False,False,False,False,False,False,True,False,False,False
GEN,3.93377319427344,0.18431540562129822,-0.6310905879795746,438,False,False,False,False,False,False,False,False,True,False,True,False
GEN,2.5306288376690746,0.01506383974890703,-0.5562913830811077,9999,False,False,False,False,False,False,False,False,True,False,False,True
GILD,1.6750384914350929,0.05206224781161765,-0.3046809577086185,667,False,False,False,False,False,True,False,False,False,False,False,False
GILD,4.0668982753717495,0.2140988580147963,-0.5346337334299414,132,False,False,False,False,False,True,False,False,False,False,True,False
GILD,2.0747624649838854,0.02894409435735157,-0.44255714148879755,9999,False,False,False,False,False,True,False,False,False,False,False,True
GIS,1.465480160237163,0.04591703141178822,-0.30911648102681255,9999,False,False,True,False,False,False,False,False,False,False,False,False
GIS,1.3257059805970675,0.05006094287769164,-0.26078034520932586,885,False,False,True,False,False,False,False,False,False,False,True,False
GIS,1.3150022091250844,0.05277142562833615,-0.31763254972999855,238,False,False,True,False,False,False,False,False,False,False,False,True
GL,2.0793077595373957,0.040302337847932766,-0.4768801761192422,934,False,False,False,False,True,False,False,False,False,False,False,False
GL,1.7229101225082293,0.07642846139528889,-0.32743400217786933,86,False,False,False,False,True,False,False,False,False,False,True,False
GL,3.052346625793534,0.05609771434563594,-0.7365041750793972,692,False,False,False,False,True,False,False,False,False,False,False,True
GLW,2.1753992143587455,0.03853405638884136,-0.4109865343544077,126,False,False,False,False,False,False,False,False,True,False,False,False
GLW,5.032502024224233,0.0377877878886638,-0.990233615609948,9999,False,False,False,False,False,False,False,False,True,False,True,False
GLW,2.8081344636120638,-0.01116744136318714,-0.7156615574832793,9999,False,False,False,False,False,False,False,False,True,False,False,True
GM,2.8741618970097456,0.042927520915898486,-0.5895944920193947,9999,False,True,False,False,False,False,False,False,False,False,False,False
GNRC,3.546397819317576,0.08774229457925861,-0.8374851741161214,9999,False,False,False,False,False,False,True,False,False,False,False,False
GOOG,2.1090072858352826,0.09481697012866,-0.4460184234910747,9999,True,False,False,False,False,False,False,False,False,False,False,False
GOOG,2.314979207040143,0.0475620507557388,-0.6529476167291114,9999,True,False,False,False,False,False,False,False,False,False,False,True
GOOGL,2.1133704656352936,0.09396649362944952,-0.4432004767860625,9999,True,False,False,False,False,False,False,False,False,False,False,False
GOOGL,2.3149783261317336,0.04756205837284613,-0.652947668291251,9999,True,False,False,False,False,False,False,False,False,False,False,True
GPC,2.0963109873292685,0.06118878235023883,-0.5064288315983675,172,False,True,False,False,False,False,False,False,False,False,False,False
GPC,1.459904303392563,0.07500974563654181,-0.2777629948256298,92,False,True,False,False,False,False,False,False,False,False,True,False
GPC,1.8008577352312445,0.05232546116295199,-0.47700679902640214,568,False,True,False,False,False,False,False,False,False,False,False,True
GPN,2.561705112609515,-0.001602128105578254,-0.5697410895650478,9999,False,False,False,False,False,False,True,False,False,False,False,False
GPN,2.144320047113554,0.043648065378233986,-0.4448195062636205,220,False,False,False,False,False,False,True,False,False,False,False,True
GRMN,1.8142816607629926,0.05382428569618911,-0.5463192637775344,9999,False,False,False,False,False,False,False,False,True,False,False,False
GRMN,3.245208560046545,-0.012955013250361828,-0.8770597913519227,9999,False,False,False,False,False,False,False,False,True,False,False,True
GS,2.18790902329303,0.08453842282686758,-0.4562100791451448,262,False,False,False,False,True,False,False,False,False,False,False,False
GS,2.500163917851666,0.05299710287429589,-0.5458968394927813,9999,False,False,False,False,True,False,False,False,False,False,True,False
GS,3.442013562021697,-0.0032026418522982654,-0.7884423671141076,9999,False,False,False,False,True,False,False,False,False,False,False,True
GWW,1.9369598647762147,0.11292433185593725,-0.3889566697783024,123,False,False,False,False,False,False,True,False,False,False,False,False
GWW,2.0766069218049106,0.059232525838060074,-0.5563109654396365,471,False,False,False,False,False,False,True,False,False,False,True,False
GWW,1.913393540497843,0.09392400445632236,-0.35330632837363163,327,False,False,False,False,False,False,True,False,False,False,False,True
HAL,3.8041575062293966,0.11849506775164896,-0.8165144561304303,575,False,False,False,True,False,False,False,False,False,False,False,False
HAL,3.323683953654574,0.06658920918725933,-0.8278284051509102,9999,False,False,False,True,False,False,False,False,False,False,True,False
HAL,3.3173303432942434,0.057714047865063976,-0.7498326527911952,957,False,False,False,True,False,False,False,False,False,False,False,True
HAS,2.4416329342252503,-0.02736355095760585,-0.5743660069635584,497,False,True,False,False,False,False,False,False,False,False,False,False
HAS,2.432401307180171,0.044438788041645055,-0.49104248295456454,334,False,True,False,False,False,False,False,False,False,False,True,False
HAS,2.1852190489051746,0.04288346391258195,-0.4696411698998654,385,False,True,False,False,False,False,False,False,False,False,False,True
HBAN,2.7758575962477843,0.0432544742537693,-0.5279206267228475,278,False,False,False,False,True,False,False,False,False,False,False,False
HBAN,1.8965695009646637,0.05109103833993321,-0.3705450415966514,498,False,False,False,False,True,False,False,False,False,False,True,False
HBAN,6.336292427596215,0.09427839451926377,-0.9396149634617027,9999,False,False,False,False,True,False,False,False,False,False,False,True
HCA,2.572074722982039,0.09674905412976562,-0.5473992936729052,237,False,False,False,False,False,True,False,False,False,False,False,False
HD,1.92949700432054,0.07425421162270524,-0.37993710030341593,68,False,True,False,False,False,False,False,False,False,False,False,False
HD,2.6771978197231565,0.01006236701734891,-0.6961868846230125,9999,False,True,False,False,False,False,False,False,False,False,True,False
HD,2.270407044213246,0.04846193805673502,-0.5087318500927277,405,False,True,False,False,False,False,False,False,False,False,False,True
HIG,2.4947874986822036,0.06888317997445176,-0.5685198604601018,365,False,False,False,False,True,False,False,False,False,False,False,False
HIG,2.3310086383863067,0.07083623184921323,-0.5752253821580723,9999,False,False,False,False,True,False,False,False,False,False,True,False
HIG,6.785259966764193,0.07152174518623237,-0.9601059016743689,9999,False,False,False,False,True,False,False,False,False,False,False,True
HII,1.9364257319297944,0.02645865877673057,-0.49702785977266095,1188,False,False,False,False,False,False,True,False,False,False,False,False
HLT,2.3122687099422206,0.07781447205422502,-0.508200122484348,280,False,True,False,False,False,False,False,False,False,False,False,False
HON,1.8289644910034841,0.04075297700263174,-0.4301034102629233,227,False,False,False,False,False,False,True,False,False,False,False,False
HON,2.7813654212453605,0.011342105511916212,-0.6618458335473706,9999,False,False,False,False,False,False,True,False,False,False,True,False
HON,2.2408349666399268,0.02872926590823672,-0.6171246468189258,704,False,False,False,False,False,False,True,False,False,False,False,True
HPE,2.406739710948916,0.05023112492194005,-0.49808106921606365,352,False,False,False,False,False,False,False,False,True,False,False,False
HPQ,2.513216923600161,0.08273437373424684,-0.43328327276314205,259,False,False,False,False,False,False,False,False,True,False,False,False
HPQ,3.177921552459194,0.0006409038151922373,-0.8290063344320834,9999,False,False,False,False,False,False,False,False,True,False,True,False
HPQ,2.3012396368153265,-0.02598375070624346,-0.586114843061836,9999,False,False,False,False,False,False,False,False,True,False,False,True
HRL,1.497425044022781,-0.011709720179385869,-0.42182189120782704,9999,False,False,True,False,False,False,False,False,False,False,False,False
HRL,1.8378645875797217,0.05833761266507192,-0.3142711266638237,330,False,False,True,False,False,False,False,False,False,False,True,False
HRL,1.422740883975337,0.0640615527138708,-0.4020042848277474,444,False,False,True,False,False,False,False,False,False,False,False,True
HSIC,1.9458511506851057,0.03175758984412412,-0.414190736107717,295,False,False,False,False,False,True,False,False,False,False,False,False
HSIC,2.670082079110042,0.17560619315695397,-0.37059036561291203,150,False,False,False,False,False,True,False,False,False,False,True,False
HSIC,1.8342598860814991,0.030001440230364627,-0.4778146536857395,764,False,False,False,False,False,True,False,False,False,False,False,True
HST,2.857771002094298,0.05770549966212724,-0.484142303327417,346,False,False,False,False,False,False,False,True,False,False,False,False
HST,2.041268317468267,0.09260894237520331,-0.5341306489747383,495,False,False,False,False,False,False,False,True,False,False,True,False
HST,4.582972483983541,0.07802592437609897,-0.8441882166027211,9999,False,False,False,False,False,False,False,True,False,False,False,True
HSY,1.5268867763177907,0.04460798162131816,-0.34028450753344336,9999,False,False,True,False,False,False,False,False,False,False,False,False
HSY,1.6766194404717762,0.09383989500486901,-0.22924802982567608,62,False,False,True,False,False,False,False,False,False,False,True,False
HSY,1.6903097516299481,0.051417566450309045,-0.3294385306348959,406,False,False,True,False,False,False,False,False,False,False,False,True
HUBB,2.0680863114206347,0.10895190283820001,-0.4162580940314107,163,False,False,False,False,False,False,True,False,False,False,False,False
HUBB,1.8574922062275427,0.08790423272340206,-0.2734533077671181,65,False,False,False,False,False,False,True,False,False,False,True,False
HUBB,2.3367779263592876,0.053956107171438415,-0.5972138813908495,583,False,False,False,False,False,False,True,False,False,False,False,True
HUM,2.201109433576245,0.049747382985989026,-0.4360073255233628,38,False,False,False,False,False,True,False,False,False,False,False,False
HUM,3.167147688229383,0.15917440180761552,-0.492100432805694,166,False,False,False,False,False,True,False,False,False,False,True,False
HUM,2.9310941023855652,0.06791295218643921,-0.7842033386298847,973,False,False,False,False,False,True,False,False,False,False,False,True
HWM,2.902898440563542,0.12294517317237365,-0.6480774934613207,262,False,False,False,False,False,False,True,False,False,False,False,False
IBKR,2.2403504160887096,0.08352899334634377,-0.37990590734924956,267,False,False,False,False,True,False,False,False,False,False,False,False
IBKR,2.868001902431319,0.007534285996966624,-0.6365943789245256,9999,False,False,False,False,True,False,False,False,False,False,False,True
IBM,1.7295683252635081,0.05876949687113618,-0.38980093911867425,409,False,False,False,False,False,False,False,False,True,False,False,False
IBM,2.2264384800675723,0.016842400887247918,-0.5830417378184183,9999,False,False,False,False,False,False,False,False,True,False,True,False
IBM,1.6766707097153368,0.06476171276876871,-0.4429073676328817,326,False,False,False,False,False,False,False,False,True,False,False,True
ICE,1.6931171732808747,0.05010976199617218,-0.34317453173843676,9999,False,False,False,False,True,False,False,False,False,False,False,False
ICE,3.939474826685098,0.05525846481945761,-0.73938295738961,9999,False,False,False,False,True,False,False,False,False,False,False,True
IDXX,2.286886005737394,0.09988157778411544,-0.5400135879670388,9999,False,False,False,False,False,True,False,False,False,False,False,False
IDXX,2.749055604657424,0.14280123239838433,-0.35306553911205074,48,False,False,False,False,False,True,False,False,False,False,True,False
IDXX,2.1822190601343094,0.060721618745744374,-0.5727520251306144,519,False,False,False,False,False,True,False,False,False,False,False,True
IEX,1.7297859593201956,0.04234092817699627,-0.3552400857267538,147,False,False,False,False,False,False,True,False,False,False,False,False
IEX,2.0540303280310743,0.08693918072964048,-0.3379573345726851,314,False,False,False,False,False,False,True,False,False,False,True,False
IEX,2.445688202164193,0.03439556796685772,-0.5866819516670557,634,False,False,False,False,False,False,True,False,False,False,False,True
IFF,2.2395676834371647,-0.006869909615905894,-0.5741526555676114,9999,False,False,False,False,False,False,False,False,False,False,False,False
IFF,1.8316591735195802,0.043721882679531685,-0.5784691625812937,492,False,False,False,False,False,False,False,False,False,False,True,False
IFF,1.989416455240466,0.03050531044405894,-0.5303706295114206,510,False,False,False,False,False,False,False,False,False,False,False,True
